ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,08:00:27:e1:e3:8a,ff:ff:ff:ff:ff:ff,738,6.733577,1683.757496,1677.023919,0.4400652797129246,0,0,0,0,738,0
0,0,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,9,6.733659,1657.079224,1650.345565,0.005453403330108019,0,0,0,0,9,0
0,0,08:00:27:e1:e3:8a,33:33:ff:87:1f:07,21,6.746897,2219.337824,2212.590927,0.009491135367021234,0,0,0,0,0,21
0,0,08:00:27:e1:e3:8a,33:33:ff:98:fa:e8,20,6.747013,2214.840964,2208.093951,0.009057585611763673,0,0,0,0,0,20
0,0,08:00:27:e1:e3:8a,33:33:ff:00:04:f7,1,6.747069,6.747069,0.0,1.0,0,0,0,0,0,1
0,0,08:00:27:e1:e3:8a,33:33:00:00:00:02,3,6.747127,14.74818,8.001052999999999,0.37495064712107273,0,0,0,0,0,3
0,0,08:00:27:e1:e3:8a,33:33:00:00:00:16,4,6.747199,7.747926,1.0007269999999995,3.9970941125801565,0,0,0,0,0,4
0,0,d8:58:d7:00:0f:72,08:00:27:e1:e3:8a,47,6.749181,2275.988926,2269.239745,0.020711782482903764,0,0,0,0,18,29
0,0,08:00:27:e1:e3:8a,33:33:00:01:00:02,3,7.477174,8.499222,1.0220479999999998,2.935282882995711,0,0,0,0,0,3
0,0,d8:58:d7:00:0f:72,33:33:00:00:00:01,37,7.933682,2245.875521,2237.941839,0.016533048069083442,0,0,0,0,0,37
0,0,08:00:27:e1:e3:8a,33:33:ff:00:02:c6,22,8.503603,2211.836954,2203.3333509999998,0.009984871326898915,0,0,0,0,0,22
0,0,08:00:27:e1:e3:8a,33:33:ff:00:00:01,2,9.880232,1653.940258,1644.060026,0.0012165005950944517,0,0,0,0,0,2
0,0,08:00:27:e1:e3:8a,d8:58:d7:00:0f:72,37,9.880654,2275.989135,2266.1084809999998,0.016327550207866682,0,0,0,0,17,20
0,0,08:00:27:e1:e3:8a,33:33:00:01:00:03,6,9.881483,1656.1183,1646.2368170000002,0.003644676111019086,0,0,0,0,0,6
192.168.1.112,224.0.0.252,08:00:27:e1:e3:8a,01:00:5e:00:00:fc,6,9.88177,1656.118512,1646.236742,0.0036446762770648935,0,6,0,0,0,0
192.168.1.112,192.168.1.255,08:00:27:e1:e3:8a,ff:ff:ff:ff:ff:ff,9,10.181314,1657.820486,1647.6391720000001,0.0054623610271873286,0,9,0,0,0,0
192.168.1.112,195.113.232.75,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,3,12.743094,13.746716,1.003622,2.9891732146166583,3,0,0,0,0,0
195.113.232.75,192.168.1.112,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,3,12.743197,13.746847,1.0036500000000004,2.9890898221491544,3,0,0,0,0,0
192.168.1.112,195.113.232.73,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,3,13.747232,14.748339,1.0011069999999993,2.996682672281786,3,0,0,0,0,0
195.113.232.73,192.168.1.112,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,3,13.747331,14.748433,1.0011019999999995,2.996697639201601,3,0,0,0,0,0
0,0,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,17.754162,17.754162,0.0,1.0,0,0,0,0,1,0
0.0.0.0,224.0.0.1,d8:58:d7:00:0f:72,01:00:5e:00:00:01,18,129.277165,2261.749044,2132.471879,0.008440908495562862,0,0,0,18,0,0
0,0,08:00:27:bd:f2:09,ff:ff:ff:ff:ff:ff,41,318.035095,2176.33784,1858.3027450000002,0.022063143430377914,0,0,0,0,41,0
0,0,08:00:27:bd:f2:09,33:33:ff:67:c2:c1,21,318.154744,2218.648894,1900.49415,0.01104975776957798,0,0,0,0,0,21
0,0,08:00:27:bd:f2:09,33:33:ff:9b:5a:83,20,318.154887,2212.650052,1894.495165,0.010556902107480438,0,0,0,0,0,20
0,0,08:00:27:bd:f2:09,33:33:ff:00:07:a6,23,318.154961,2211.648683,1893.493722,0.012146858335345461,0,0,0,0,0,23
0,0,08:00:27:bd:f2:09,33:33:00:00:00:02,13,318.155069,327.287826,9.13275699999997,1.4234474868870421,0,0,0,0,0,13
0,0,08:00:27:bd:f2:09,33:33:00:01:00:02,3,318.795284,319.836675,1.0413910000000328,2.88076236495217,0,0,0,0,0,3
0,0,08:00:27:bd:f2:09,33:33:00:01:00:03,65,318.801229,2213.150971,1894.349742,0.03431256570994903,0,0,0,0,0,65
192.168.1.135,224.0.0.252,08:00:27:bd:f2:09,01:00:5e:00:00:fc,65,318.801796,2262.151393,1943.3495970000001,0.033447404471301616,0,32,0,33,0,0
0,0,08:00:27:bd:f2:09,33:33:00:00:00:0c,732,318.828678,2288.589621,1969.760943,0.37161869951850296,0,0,0,0,0,732
192.168.1.135,239.255.255.250,08:00:27:bd:f2:09,01:00:5e:7f:ff:fa,156,318.829303,2262.15157,1943.322267,0.08027489966490463,0,138,0,18,0,0
