ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,20,6.991527,663.009396,656.017869,0.030486974433313798,0,0,0,0,20,0
0,0,d8:58:d7:00:0f:72,08:00:27:e1:e3:8a,33,7.007983,892.986945,885.978962,0.03724693408690668,0,0,0,0,18,15
0,0,08:00:27:e1:e3:8a,d8:58:d7:00:0f:72,25,10.138339,892.987141,882.848802,0.028317419634443817,0,0,0,0,17,8
192.168.1.112,195.113.232.73,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,6,12.80537,13.036255,0.23088500000000067,25.986963206791184,6,0,0,0,0,0
195.113.232.73,192.168.1.112,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,5,12.80553,13.036375,0.2308450000000004,21.659555112737944,5,0,0,0,0,0
192.168.1.112,199.251.226.60,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,507.568297,507.568297,0.0,1.0,1,0,0,0,0,0
192.168.1.112,192.168.1.1,08:00:27:e1:e3:8a,d8:58:d7:00:0f:72,2,508.090973,508.596922,0.5059489999999869,3.9529675915953026,2,0,0,0,0,0
192.168.1.1,192.168.1.112,d8:58:d7:00:0f:72,08:00:27:e1:e3:8a,2,508.091217,508.597182,0.5059650000000033,3.9528425879260163,2,0,0,0,0,0
192.168.1.112,192.168.1.2,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,508.136746,508.136746,0.0,1.0,1,0,0,0,0,0
192.168.1.112,128.251.23.94,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,508.667682,508.667682,0.0,1.0,1,0,0,0,0,0
192.168.1.112,82.21.162.234,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,509.408727,509.408727,0.0,1.0,1,0,0,0,0,0
192.168.1.112,166.105.72.70,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,509.76873,509.76873,0.0,1.0,1,0,0,0,0,0
192.168.1.112,124.233.171.2,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,510.510392,510.510392,0.0,1.0,1,0,0,0,0,0
192.168.1.112,9.50.128.46,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,510.870465,510.870465,0.0,1.0,1,0,0,0,0,0
192.168.1.112,80.169.207.77,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,511.411872,511.411872,0.0,1.0,1,0,0,0,0,0
192.168.1.112,23.70.28.244,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,511.611352,511.611352,0.0,1.0,1,0,0,0,0,0
192.168.1.112,189.72.223.53,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,511.971934,511.971934,0.0,1.0,1,0,0,0,0,0
192.168.1.112,34.104.43.46,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,512.513641,512.513641,0.0,1.0,1,0,0,0,0,0
192.168.1.112,173.48.179.241,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,512.713428,512.713428,0.0,1.0,1,0,0,0,0,0
192.168.1.112,11.124.205.31,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,513.073771,513.073771,0.0,1.0,1,0,0,0,0,0
192.168.1.112,77.200.13.104,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,513.414218,513.414218,0.0,1.0,1,0,0,0,0,0
192.168.1.112,26.70.119.111,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,513.614408,513.614408,0.0,1.0,1,0,0,0,0,0
