ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,33,8.23172,683.352495,675.120775,0.048880142964049654,0,0,0,0,33,0
0,0,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,55,8.353088,978.39186,970.038772,0.05669876461391587,0,0,0,0,21,34
192.168.1.135,52.169.120.89,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,4,9.106332,9.479093,0.37276100000000056,10.730736316299167,0,4,0,0,0,0
52.169.120.89,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,4,9.175647,9.546798,0.3711510000000011,10.777284717001942,0,4,0,0,0,0
0,0,08:00:27:bd:f2:09,d8:58:d7:00:0f:72,41,11.373388,978.39193,967.018542,0.04239835972038683,0,0,0,0,20,21
192.168.1.135,157.56.120.207,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,27,17.112422,996.973954,979.861532,0.027554913748772412,0,27,0,0,0,0
157.56.120.207,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,27,17.146393,997.007949,979.8615560000001,0.027554913073862854,0,27,0,0,0,0
192.168.1.135,157.56.120.208,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,17.147074,17.147074,0.0,1.0,0,1,0,0,0,0
157.56.120.208,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,1,17.18125,17.18125,0.0,1.0,0,1,0,0,0,0
192.168.1.135,65.55.252.71,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,11,233.236487,353.187109,119.95062200000001,0.091704401499477,11,0,0,0,0,0
65.55.252.71,192.168.1.135,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,10,233.236642,236.599526,3.362884000000008,2.9736381034849777,10,0,0,0,0,0
0,0,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,14,296.344799,683.352384,387.007585,0.03617500158297931,0,0,0,0,14,0
0,0,08:00:27:bd:f2:09,08:00:27:e1:e3:8a,1,461.59397,461.59397,0.0,1.0,0,0,0,0,1,0
192.168.1.112,192.168.1.135,08:00:27:e1:e3:8a,08:00:27:bd:f2:09,4110,461.594361,502.081627,40.487266000000034,101.51339929942408,4110,0,0,0,0,0
192.168.1.135,192.168.1.112,08:00:27:bd:f2:09,08:00:27:e1:e3:8a,2772,461.594711,502.081131,40.48642000000001,68.46740215608096,2772,0,0,0,0,0
192.168.1.135,80.209.234.219,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,490.265853,490.265853,0.0,1.0,1,0,0,0,0,0
