ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:52:f4:11,67,10.001588,1478.903492,1468.9019039999998,0.045612303869680335,0,0,0,0,46,21
0,0,1c:6f:65:c0:43:92,08:00:27:52:f4:11,19,10.273788,169.596458,159.32267000000002,0.11925484301763206,0,0,0,0,19,0
0,0,08:00:27:52:f4:11,d8:58:d7:00:0f:72,48,15.016876,1478.903572,1463.886696,0.032789422932223984,0,0,0,0,45,3
192.168.1.114,8.8.8.8,08:00:27:52:f4:11,1c:6f:65:c0:43:92,4,18.748887,18.75493,0.006043000000001797,661.9228859835861,0,4,0,0,0,0
8.8.8.8,192.168.1.114,d8:58:d7:00:0f:72,08:00:27:52:f4:11,4,18.750447,18.756674,0.006226999999999094,642.3638991489613,0,4,0,0,0,0
192.168.1.114,88.221.113.49,08:00:27:52:f4:11,1c:6f:65:c0:43:92,3,18.7571,19.757979,1.0008789999999976,2.9973653158873423,3,0,0,0,0,0
88.221.113.49,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,3,18.757198,19.758048,1.0008499999999998,2.9974521656591904,3,0,0,0,0,0
192.168.1.114,88.221.113.75,08:00:27:52:f4:11,1c:6f:65:c0:43:92,3,19.758367,20.758907,1.0005400000000009,2.9983808743278604,3,0,0,0,0,0
88.221.113.75,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,3,19.75845,20.75904,1.000589999999999,2.998231043684229,3,0,0,0,0,0
192.168.1.114,110.236.240.122,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,169.596536,169.596536,0.0,1.0,1,0,0,0,0,0
192.168.1.114,192.168.1.1,08:00:27:52:f4:11,d8:58:d7:00:0f:72,2,169.598902,170.103884,0.504981999999984,3.9605372072669187,2,0,0,0,0,0
192.168.1.1,192.168.1.114,d8:58:d7:00:0f:72,08:00:27:52:f4:11,2,169.599123,170.104101,0.5049780000000226,3.9605685792250567,2,0,0,0,0,0
192.168.1.114,192.168.1.2,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,169.643172,169.643172,0.0,1.0,1,0,0,0,0,0
192.168.1.114,107.65.44.97,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,170.694873,170.694873,0.0,1.0,1,0,0,0,0,0
192.168.1.114,152.60.66.216,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,171.546483,171.546483,0.0,1.0,1,0,0,0,0,0
192.168.1.114,17.159.39.212,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,171.796636,171.796636,0.0,1.0,1,0,0,0,0,0
192.168.1.114,202.96.136.137,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,172.647576,172.647576,0.0,1.0,1,0,0,0,0,0
192.168.1.114,176.153.135.104,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,172.897966,172.897966,0.0,1.0,1,0,0,0,0,0
192.168.1.114,193.219.33.216,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,173.549459,173.549459,0.0,1.0,1,0,0,0,0,0
192.168.1.114,99.130.5.120,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,173.749409,173.749409,0.0,1.0,1,0,0,0,0,0
192.168.1.114,7.25.79.163,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,174.00008,174.00008,0.0,1.0,1,0,0,0,0,0
192.168.1.114,110.184.246.244,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,174.650191,174.650191,0.0,1.0,1,0,0,0,0,0
192.168.1.114,183.72.31.50,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,174.850674,174.850674,0.0,1.0,1,0,0,0,0,0
192.168.1.114,52.181.146.151,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,175.10171,175.10171,0.0,1.0,1,0,0,0,0,0
192.168.1.114,14.5.92.31,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,175.551813,175.551813,0.0,1.0,1,0,0,0,0,0
192.168.1.114,220.110.254.171,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,175.752079,175.752079,0.0,1.0,1,0,0,0,0,0
192.168.1.114,20.170.71.83,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,175.952914,175.952914,0.0,1.0,1,0,0,0,0,0
192.168.1.114,182.132.133.193,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,176.203053,176.203053,0.0,1.0,1,0,0,0,0,0
192.168.1.114,76.231.156.240,08:00:27:52:f4:11,1c:6f:65:c0:43:92,1,176.653498,176.653498,0.0,1.0,1,0,0,0,0,0
