ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:53:c0:11,5449,10.15702,3454642.341563,3454632.184543,0.0015773025054245614,0,0,0,0,3147,2302
0,0,1c:6f:65:c0:43:92,08:00:27:53:c0:11,4885,10.157905,3454642.176527,3454632.0186220002,0.001414043514234709,0,0,0,0,4885,0
192.168.1.119,8.8.8.8,08:00:27:53:c0:11,1c:6f:65:c0:43:92,2,13.781929,13.783461,0.001532000000000977,1305.483028719794,0,2,0,0,0,0
8.8.8.8,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,2,13.783094,13.78461,0.001516000000000517,1319.2612137198669,0,2,0,0,0,0
0,0,08:00:27:53:c0:11,d8:58:d7:00:0f:72,2308,15.161238,3454642.341667,3454627.1804290004,0.0006680894578364862,0,0,0,0,1925,383
192.168.1.119,162.125.66.1,08:00:27:53:c0:11,1c:6f:65:c0:43:92,13,211.236904,215.999629,4.762724999999989,2.7295298384853273,13,0,0,0,0,0
162.125.66.1,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,14,211.237035,215.999381,4.762346000000008,2.9397276048401304,14,0,0,0,0,0
192.168.1.119,78.47.38.226,08:00:27:53:c0:11,1c:6f:65:c0:43:92,1119,216.191525,672.692369,456.500844,2.4512550517869363,1119,0,0,0,0,0
78.47.38.226,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,3188,216.191597,612.350139,396.158542,8.047283251562451,3188,0,0,0,0,0
192.168.1.119,212.47.233.86,08:00:27:53:c0:11,1c:6f:65:c0:43:92,5,618.858259,919.879113,301.020854,0.016610144890493204,5,0,0,0,0,0
192.168.1.119,194.109.206.212,08:00:27:53:c0:11,1c:6f:65:c0:43:92,8,618.858539,918.812068,299.953529,0.02667079806218916,8,0,0,0,0,0
194.109.206.212,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,7,618.858665,918.811955,299.95329000000004,0.023336966899079516,7,0,0,0,0,0
212.47.233.86,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,489,618.88307,919.90391,301.02084,1.6244722458418492,489,0,0,0,0,0
192.168.1.2,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,1820,618.947767,3454637.29303,3454018.3452629996,0.0005269225053468613,0,0,1820,0,0,0
192.168.1.119,212.47.233.86,08:00:27:53:c0:11,d8:58:d7:00:0f:72,172,618.993445,919.879358,300.8859130000001,0.5716452401678239,172,0,0,0,0,0
192.168.1.119,138.68.69.69,08:00:27:53:c0:11,1c:6f:65:c0:43:92,307,619.961768,3306305.118975,3305685.157207,9.287030839300702e-05,307,0,0,0,0,0
138.68.69.69,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,291,619.961891,3306305.118861,3305685.15697,8.8030162033559e-05,291,0,0,0,0,0
192.168.1.119,163.172.42.239,08:00:27:53:c0:11,1c:6f:65:c0:43:92,1438,619.962053,2917244.232199,2916624.270146,0.0004930357381713815,1438,0,0,0,0,0
192.168.1.119,45.76.38.219,08:00:27:53:c0:11,1c:6f:65:c0:43:92,422,619.962302,423093.579965,422473.61766299995,0.0009988789414458119,422,0,0,0,0,0
45.76.38.219,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,20942,619.976897,423093.594283,422473.617386,0.04956995925467695,20942,0,0,0,0,0
163.172.42.239,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,88922,619.986564,2917244.419828,2916624.433264,0.030487984323880613,88922,0,0,0,0,0
192.168.1.119,45.76.38.219,08:00:27:53:c0:11,d8:58:d7:00:0f:72,5652,620.129032,423093.474631,422473.345599,0.013378358797964788,5652,0,0,0,0,0
192.168.1.119,163.172.42.239,08:00:27:53:c0:11,d8:58:d7:00:0f:72,26135,620.493662,2917244.349546,2916623.8558839997,0.008960702953613722,26135,0,0,0,0,0
0,0,08:00:27:53:c0:11,1c:6f:65:c0:43:92,1591,677.653955,3454642.176473,3453964.522518,0.000460630093224042,0,0,0,0,1591,0
192.168.1.119,37.247.42.121,08:00:27:53:c0:11,1c:6f:65:c0:43:92,1280,444709.880592,3454637.292977,3009927.412385,0.00042525942477322277,1280,0,0,0,0,0
37.247.42.121,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,153738,444709.896965,3454637.330767,3009927.4338020002,0.0510769788910842,153738,0,0,0,0,0
192.168.1.119,37.247.42.121,08:00:27:53:c0:11,d8:58:d7:00:0f:72,43338,444710.727946,3454637.314536,3009926.58659,0.014398357818121538,43338,0,0,0,0,0
192.168.1.119,192.42.113.102,08:00:27:53:c0:11,1c:6f:65:c0:43:92,1043,448384.28115,3445607.753358,2997223.472208,0.00034798873346325457,1043,0,0,0,0,0
192.42.113.102,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,74529,448384.296027,3445609.382131,2997225.086104,0.024866000336624013,74529,0,0,0,0,0
192.168.1.119,192.42.113.102,08:00:27:53:c0:11,d8:58:d7:00:0f:72,20468,448384.426488,3445609.367332,2997224.940844,0.006828983611165447,20468,0,0,0,0,0
192.168.1.1,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,1,672603.321071,672603.321071,0.0,1.0,0,0,1,0,0,0
192.168.1.119,192.168.1.1,08:00:27:53:c0:11,d8:58:d7:00:0f:72,1,672603.321449,672603.321449,0.0,1.0,0,0,1,0,0,0
