ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,08:00:27:bd:f2:09,ff:ff:ff:ff:ff:ff,42,7.56001,1981.01893,1973.45892,0.021282429329717186,0,0,0,0,42,0
0,0,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,44,7.560119,1981.019047,1973.458928,0.02229587825503506,0,0,0,0,44,0
0,0,08:00:27:bd:f2:09,33:33:ff:67:c2:c1,21,7.679669,1908.173828,1900.4941589999999,0.011049757717250632,0,0,0,0,0,21
0,0,08:00:27:bd:f2:09,33:33:ff:9b:5a:83,20,7.679841,1902.174969,1894.495128,0.01055690231365958,0,0,0,0,0,20
0,0,08:00:27:bd:f2:09,33:33:ff:00:07:a6,23,7.67992,1901.173616,1893.493696,0.012146858502136782,0,0,0,0,0,23
0,0,08:00:27:bd:f2:09,33:33:00:00:00:02,13,7.680022,16.812775,9.132752999999997,1.4234481103343104,0,0,0,0,0,13
0,0,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,83,7.681488,1986.057931,1978.376443,0.04195359295430106,0,0,0,0,44,39
0,0,08:00:27:bd:f2:09,33:33:00:01:00:02,3,8.320187,9.361608,1.0414209999999997,2.880679379424844,0,0,0,0,0,3
0,0,d8:58:d7:00:0f:72,33:33:00:00:00:01,33,8.324084,1935.40052,1927.0764359999998,0.017124385615184805,0,0,0,0,0,33
0,0,08:00:27:bd:f2:09,33:33:00:01:00:03,65,8.326142,1902.675903,1894.3497610000002,0.03431256536579994,0,0,0,0,0,65
192.168.1.135,224.0.0.252,08:00:27:bd:f2:09,01:00:5e:00:00:fc,65,8.326711,1951.676329,1943.349618,0.033447404109866144,0,32,0,33,0,0
0,0,08:00:27:bd:f2:09,33:33:00:00:00:0c,744,8.353582,2018.132072,2009.7784900000001,0.37019005014826284,0,0,0,0,0,744
192.168.1.135,239.255.255.250,08:00:27:bd:f2:09,01:00:5e:7f:ff:fa,156,8.354216,1951.676526,1943.32231,0.08027489788865749,0,138,0,18,0,0
192.168.1.135,52.169.120.89,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,6,8.431125,482.714806,474.283681,0.012650656643613256,0,6,0,0,0,0
52.169.120.89,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,6,8.496448,482.759224,474.26277600000003,0.012651214271136472,0,6,0,0,0,0
0,0,08:00:27:bd:f2:09,33:33:00:00:00:01,4,8.680444,10.673395,1.9929509999999997,2.0070739320735935,0,0,0,0,0,4
192.168.1.135,224.0.0.2,08:00:27:bd:f2:09,01:00:5e:00:00:02,9,8.683146,16.812907,8.129760999999998,1.1070436141972688,0,0,0,9,0,0
0,0,08:00:27:bd:f2:09,33:33:ff:00:00:01,4,10.276422,1386.797701,1376.521279,0.002905875892384225,0,0,0,0,0,4
0,0,08:00:27:bd:f2:09,d8:58:d7:00:0f:72,70,10.277041,1986.058189,1975.781148,0.03542902515840788,0,0,0,0,44,26
192.168.1.135,65.55.252.71,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,3,10.665538,11.684496,1.0189579999999996,2.944184156756217,3,0,0,0,0,0
65.55.252.71,192.168.1.135,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,3,10.665668,11.684586,1.0189179999999993,2.944299737564752,3,0,0,0,0,0
192.168.1.135,192.168.1.255,08:00:27:bd:f2:09,ff:ff:ff:ff:ff:ff,80,10.762822,1952.818684,1942.0558620000002,0.04119345975847115,0,80,0,0,0,0
192.168.1.135,224.0.0.253,08:00:27:bd:f2:09,01:00:5e:00:00:fd,24,16.450538,1959.677825,1943.227287,0.01235058819961908,0,6,0,18,0,0
192.168.1.135,157.56.120.207,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,53,16.450906,1981.019175,1964.5682689999999,0.026977937512437752,0,53,0,0,0,0
157.56.120.207,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,53,16.485061,1981.053388,1964.568327,0.026977936715967425,0,53,0,0,0,0
192.168.1.135,157.56.120.208,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,16.485744,16.485744,0.0,1.0,0,1,0,0,0,0
157.56.120.208,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,1,16.519845,16.519845,0.0,1.0,0,1,0,0,0,0
0,0,08:00:27:e1:e3:8a,33:33:ff:00:02:c6,17,17.774041,1901.362061,1883.5880200000001,0.00902532816066647,0,0,0,0,0,17
0,0,08:00:27:e1:e3:8a,33:33:ff:87:1f:07,16,20.277618,1908.862896,1888.585278,0.008471949975668507,0,0,0,0,0,16
0,0,08:00:27:e1:e3:8a,33:33:ff:98:fa:e8,16,21.278578,1904.366049,1883.087471,0.00849668443256293,0,0,0,0,0,16
0,0,d8:bb:2c:43:01:45,ff:ff:ff:ff:ff:ff,2,54.45253,1254.763007,1200.310477,0.001666235560151659,0,0,0,0,0,2
0.0.0.0,255.255.255.255,d8:bb:2c:43:01:45,ff:ff:ff:ff:ff:ff,2,54.710122,1255.252787,1200.542665,0.001665913305963183,0,2,0,0,0,0
0.0.0.0,224.0.0.1,d8:58:d7:00:0f:72,01:00:5e:00:00:01,16,69.681043,1951.274087,1881.593044,0.008503432796491567,0,0,0,16,0,0
0,0,a4:5e:60:dd:58:1d,ff:ff:ff:ff:ff:ff,3,193.962605,1330.575888,1136.6132830000001,0.0026394201483214584,0,0,0,0,0,3
0.0.0.0,255.255.255.255,a4:5e:60:dd:58:1d,ff:ff:ff:ff:ff:ff,3,195.752756,1331.709858,1135.9571019999998,0.002640944798635539,0,3,0,0,0,0
0,0,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,6,380.675047,1915.173522,1534.498475,0.003910072312062741,0,0,0,0,6,0
0,0,08:00:27:bd:f2:09,33:33:ff:00:0f:72,3,481.839817,1391.804498,909.9646809999999,0.0032968312536077434,0,0,0,0,0,3
192.168.1.135,92.123.72.112,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,6,482.762682,483.141291,0.37860900000003994,15.847483815755481,6,0,0,0,0,0
92.123.72.112,192.168.1.135,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,4,482.762797,483.04294,0.2801430000000096,14.278422091574171,4,0,0,0,0,0
0,0,08:00:27:e1:e3:8a,33:33:ff:00:00:01,1,1343.465367,1343.465367,0.0,1.0,0,0,0,0,0,1
0,0,08:00:27:e1:e3:8a,33:33:00:01:00:03,4,1343.466626,1345.643364,2.176738000000114,1.8376120598803303,0,0,0,0,0,4
192.168.1.112,224.0.0.252,08:00:27:e1:e3:8a,01:00:5e:00:00:fc,4,1343.466996,1345.643598,2.1766020000000026,1.8377268788689871,0,4,0,0,0,0
192.168.1.112,192.168.1.255,08:00:27:e1:e3:8a,ff:ff:ff:ff:ff:ff,6,1343.766368,1347.345602,3.579234000000042,1.6763363334165715,0,6,0,0,0,0
0,0,08:00:27:e1:e3:8a,ff:ff:ff:ff:ff:ff,728,1346.604226,1373.282587,26.678360999999995,27.288033174151895,0,0,0,0,728,0
0,0,08:00:27:e1:e3:8a,33:33:ff:00:0f:72,1,1348.476514,1348.476514,0.0,1.0,0,0,0,0,0,1
0,0,08:00:27:bd:f2:09,08:00:27:e1:e3:8a,1,1359.403755,1359.403755,0.0,1.0,0,0,0,0,1,0
192.168.1.112,192.168.1.135,08:00:27:e1:e3:8a,08:00:27:bd:f2:09,4107,1359.404093,1386.205235,26.8011419999998,153.23973881411587,4107,0,0,0,0,0
