ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,22,9.123547,598.250432,589.126885,0.03734339844293475,0,0,0,0,22,0
0,0,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,52,9.255385,862.530663,853.275278,0.06094164607919181,0,0,0,0,26,26
192.168.1.135,52.169.120.89,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,4,10.005791,10.394525,0.38873399999999947,10.289812571064033,0,4,0,0,0,0
52.169.120.89,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,4,10.081998,10.465099,0.3831009999999999,10.441110829781183,0,4,0,0,0,0
0,0,08:00:27:bd:f2:09,d8:58:d7:00:0f:72,42,11.786795,862.530908,850.744113,0.049368546144732475,0,0,0,0,25,17
192.168.1.135,65.52.108.154,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,13,12.196092,43.236133,31.040041000000002,0.41881387978836754,13,0,0,0,0,0
65.52.108.154,192.168.1.135,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,13,12.196231,43.236242,31.040011,0.41881428456968006,13,0,0,0,0,0
192.168.1.135,157.56.120.207,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,23,18.018056,870.932745,852.914689,0.02696635466199598,0,23,0,0,0,0
157.56.120.207,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,23,18.052249,870.96689,852.9146410000001,0.026966356179598045,0,23,0,0,0,0
192.168.1.135,157.56.120.208,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,18.052859,18.052859,0.0,1.0,0,1,0,0,0,0
157.56.120.208,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,1,18.087079,18.087079,0.0,1.0,0,1,0,0,0,0
0,0,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,3,48.241163,598.250322,550.009159,0.005454454623000197,0,0,0,0,3,0
0,0,08:00:27:bd:f2:09,08:00:27:e1:e3:8a,1,486.076805,486.076805,0.0,1.0,0,0,0,0,1,0
192.168.1.112,192.168.1.135,08:00:27:e1:e3:8a,08:00:27:bd:f2:09,4110,486.077225,524.544543,38.46731799999998,106.84394477410675,4110,0,0,0,0,0
192.168.1.135,192.168.1.112,08:00:27:bd:f2:09,08:00:27:e1:e3:8a,2774,486.077543,524.54414,38.46659699999998,72.11451535471156,2774,0,0,0,0,0
192.168.1.135,75.111.131.170,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,512.802945,512.802945,0.0,1.0,1,0,0,0,0,0
192.168.1.135,192.168.1.1,08:00:27:bd:f2:09,d8:58:d7:00:0f:72,2,512.807407,513.307665,0.5002580000000307,3.9979370644744856,2,0,0,0,0,0
192.168.1.1,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,2,512.807585,513.30787,0.5002849999999626,3.997721298859949,2,0,0,0,0,0
192.168.1.135,192.168.1.2,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,512.847855,512.847855,0.0,1.0,1,0,0,0,0,0
192.168.1.135,37.196.140.226,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,513.899728,513.899728,0.0,1.0,1,0,0,0,0,0
192.168.1.135,162.17.58.154,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,514.790727,514.790727,0.0,1.0,1,0,0,0,0,0
192.168.1.135,109.5.43.38,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,515.000365,515.000365,0.0,1.0,1,0,0,0,0,0
192.168.1.135,172.168.50.97,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,515.891964,515.891964,0.0,1.0,1,0,0,0,0,0
192.168.1.135,192.5.242.120,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,516.101928,516.101928,0.0,1.0,1,0,0,0,0,0
192.168.1.135,41.238.79.68,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,2,516.793279,517.384044,0.5907650000000331,3.385440911360504,2,0,0,0,0,0
41.238.79.68,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,2,516.882253,517.472801,0.5905480000000125,3.386684909609308,2,0,0,0,0,0
192.168.1.135,90.190.118.176,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,516.993558,516.993558,0.0,1.0,1,0,0,0,0,0
192.168.1.135,123.201.19.119,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,517.203368,517.203368,0.0,1.0,1,0,0,0,0,0
192.168.1.135,63.42.235.42,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,517.896433,517.896433,0.0,1.0,1,0,0,0,0,0
192.168.1.135,28.65.112.216,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,518.09479,518.09479,0.0,1.0,1,0,0,0,0,0
192.168.1.135,205.62.111.134,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,518.305513,518.305513,0.0,1.0,1,0,0,0,0,0
192.168.1.135,60.108.220.172,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,2,518.795868,519.637047,0.841179000000011,2.377615228149982,2,0,0,0,0,0
192.168.1.135,173.200.48.225,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,518.99677,518.99677,0.0,1.0,1,0,0,0,0,0
60.108.220.172,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,2,519.064657,519.905759,0.841101999999978,2.3778328906601724,2,0,0,0,0,0
192.168.1.135,92.117.112.149,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,519.196989,519.196989,0.0,1.0,1,0,0,0,0,0
192.168.1.135,144.152.94.174,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,519.40704,519.40704,0.0,1.0,1,0,0,0,0,0
192.168.1.135,13.121.175.0,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,519.897851,519.897851,0.0,1.0,1,0,0,0,0,0
192.168.1.135,192.95.81.207,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,520.097725,520.097725,0.0,1.0,1,0,0,0,0,0
192.168.1.135,80.101.199.142,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,520.298408,520.298408,0.0,1.0,1,0,0,0,0,0
192.168.1.135,43.33.147.253,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,520.508748,520.508748,0.0,1.0,1,0,0,0,0,0
192.168.1.135,66.153.57.121,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,520.799083,520.799083,0.0,1.0,1,0,0,0,0,0
192.168.1.135,12.248.120.246,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,520.998853,520.998853,0.0,1.0,1,0,0,0,0,0
192.168.1.135,70.206.13.43,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,521.199753,521.199753,0.0,1.0,1,0,0,0,0,0
192.168.1.135,68.105.17.114,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,521.400087,521.400087,0.0,1.0,1,0,0,0,0,0
192.168.1.135,120.121.201.29,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,521.609951,521.609951,0.0,1.0,1,0,0,0,0,0
192.168.1.135,137.100.209.95,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,521.90069,521.90069,0.0,1.0,1,0,0,0,0,0
192.168.1.135,6.32.176.72,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,522.100735,522.100735,0.0,1.0,1,0,0,0,0,0
192.168.1.135,215.35.114.254,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,522.300749,522.300749,0.0,1.0,1,0,0,0,0,0
192.168.1.135,107.238.20.220,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,522.501737,522.501737,0.0,1.0,1,0,0,0,0,0
192.168.1.135,23.76.212.161,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,522.711569,522.711569,0.0,1.0,1,0,0,0,0,0
192.168.1.135,10.93.200.220,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,522.802158,522.802158,0.0,1.0,1,0,0,0,0,0
192.168.1.135,136.10.18.224,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.00246,523.00246,0.0,1.0,1,0,0,0,0,0
192.168.1.135,63.12.82.242,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.202565,523.202565,0.0,1.0,1,0,0,0,0,0
192.168.1.135,1.79.239.128,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.402392,523.402392,0.0,1.0,1,0,0,0,0,0
192.168.1.135,85.81.34.222,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.603068,523.603068,0.0,1.0,1,0,0,0,0,0
192.168.1.135,140.88.61.94,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.813554,523.813554,0.0,1.0,1,0,0,0,0,0
192.168.1.135,68.237.134.183,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,523.90334,523.90334,0.0,1.0,1,0,0,0,0,0
192.168.1.135,117.52.109.105,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.103894,524.103894,0.0,1.0,1,0,0,0,0,0
192.168.1.135,191.172.52.241,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.304326,524.304326,0.0,1.0,1,0,0,0,0,0
192.168.1.135,211.210.0.162,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.504016,524.504016,0.0,1.0,1,0,0,0,0,0
192.168.1.135,211.96.161.86,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.704488,524.704488,0.0,1.0,1,0,0,0,0,0
192.168.1.135,182.190.2.243,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.804536,524.804536,0.0,1.0,1,0,0,0,0,0
191.172.52.241,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,1,524.84737,524.84737,0.0,1.0,1,0,0,0,0,0
192.168.1.135,134.34.187.183,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,524.915151,524.915151,0.0,1.0,1,0,0,0,0,0
192.168.1.135,105.25.202.163,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.005067,525.005067,0.0,1.0,1,0,0,0,0,0
192.168.1.135,169.150.200.164,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.205138,525.205138,0.0,1.0,1,0,0,0,0,0
192.168.1.135,117.231.44.11,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.405925,525.405925,0.0,1.0,1,0,0,0,0,0
192.168.1.135,17.24.210.58,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.605899,525.605899,0.0,1.0,1,0,0,0,0,0
192.168.1.135,185.128.138.147,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.806046,525.806046,0.0,1.0,1,0,0,0,0,0
192.168.1.135,202.134.249.168,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,525.906025,525.906025,0.0,1.0,1,0,0,0,0,0
192.168.1.135,211.232.98.52,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.016248,526.016248,0.0,1.0,1,0,0,0,0,0
192.168.1.135,216.216.161.47,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.106958,526.106958,0.0,1.0,1,0,0,0,0,0
202.126.99.42,192.168.1.135,d8:58:d7:00:0f:72,08:00:27:bd:f2:09,1,526.22372,526.22372,0.0,1.0,0,0,1,0,0,0
192.168.1.135,17.138.184.194,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.306849,526.306849,0.0,1.0,1,0,0,0,0,0
192.168.1.135,205.40.111.97,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.506895,526.506895,0.0,1.0,1,0,0,0,0,0
192.168.1.135,189.167.57.223,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.707482,526.707482,0.0,1.0,1,0,0,0,0,0
192.168.1.135,52.164.251.44,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,15,526.807109,527.257973,0.45086400000002413,33.26945597785407,15,0,0,0,0,0
52.164.251.44,192.168.1.135,1c:6f:65:c0:43:92,08:00:27:bd:f2:09,10,526.807259,527.258111,0.45085199999994074,22.180227657859596,10,0,0,0,0,0
192.168.1.135,27.11.176.198,08:00:27:bd:f2:09,1c:6f:65:c0:43:92,1,526.809209,526.809209,0.0,1.0,1,0,0,0,0,0
0,0,30:75:12:ad:fb:8a,08:00:27:bd:f2:09,2,526.863482,619.07241,92.20892800000001,0.021689873674705335,0,0,0,0,2,0
192.168.1.135,192.168.1.139,08:00:27:bd:f2:09,30:75:12:ad:fb:8a,1,526.863559,526.863559,0.0,1.0,1,0,0,0,0,0
