ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,0,0,1,1.5e-05,1.5e-05,0.0,1.0,0,0,0,0,0,1
0,0,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,15,6.719812,861.190607,854.470795,0.017554725202749616,0,0,0,0,15,0
0,0,d8:58:d7:00:0f:72,08:00:27:e1:e3:8a,41,6.734284,957.724265,950.989981,0.04311296734891679,0,0,0,0,12,29
0,0,08:00:27:e1:e3:8a,d8:58:d7:00:0f:72,31,9.784563,957.724523,947.9399599999999,0.03270249309882453,0,0,0,0,11,20
192.168.1.112,195.113.232.75,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,3,12.427655,13.431602,1.0039470000000001,2.9882055526835574,3,0,0,0,0,0
195.113.232.75,192.168.1.112,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,3,12.427768,13.431761,1.0039929999999995,2.9880686419128435,3,0,0,0,0,0
192.168.1.112,195.113.232.73,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,3,13.43216,14.433463,1.001303,2.996096086798901,3,0,0,0,0,0
195.113.232.73,192.168.1.112,1c:6f:65:c0:43:92,08:00:27:e1:e3:8a,3,13.432295,14.433573,1.001278000000001,2.996170893597979,3,0,0,0,0,0
192.168.1.112,121.95.51.94,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,555.501822,555.501822,0.0,1.0,1,0,0,0,0,0
192.168.1.112,192.168.1.1,08:00:27:e1:e3:8a,d8:58:d7:00:0f:72,3,555.504639,556.502881,0.9982420000000047,3.0052832880203253,3,0,0,0,0,0
192.168.1.1,192.168.1.112,d8:58:d7:00:0f:72,08:00:27:e1:e3:8a,3,555.504814,556.503094,0.9982800000000225,3.005168890491578,3,0,0,0,0,0
192.168.1.112,192.168.1.2,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,555.5721,555.5721,0.0,1.0,1,0,0,0,0,0
192.168.1.112,54.158.208.111,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,556.603158,556.603158,0.0,1.0,1,0,0,0,0,0
192.168.1.112,160.19.198.203,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,557.494673,557.494673,0.0,1.0,1,0,0,0,0,0
192.168.1.112,99.140.145.159,08:00:27:e1:e3:8a,1c:6f:65:c0:43:92,1,557.704777,557.704777,0.0,1.0,1,0,0,0,0,0
