ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,0,0,1,1.4e-05,1.4e-05,0.0,1.0,0,0,0,0,0,1
0,0,08:00:27:38:31:62,ff:ff:ff:ff:ff:ff,35,10.004797,68649.953437,68639.94864,0.0005099071414456699,0,0,0,0,35,0
0,0,1c:6f:65:c0:43:92,08:00:27:38:31:62,222,10.004923,68735.25056,68725.245637,0.0032302540055306923,0,0,0,0,222,0
0,0,08:00:27:38:31:62,33:33:ff:7f:ab:b3,631,10.209867,84792.231288,84782.021421,0.0074426156562917845,0,0,0,0,0,631
0,0,08:00:27:38:31:62,33:33:ff:62:ae:c8,630,10.21002,84792.725217,84782.515197,0.007430777425464871,0,0,0,0,0,630
0,0,08:00:27:38:31:62,33:33:ff:00:02:c6,62,10.210087,84769.897301,84759.687214,0.0007314798111921216,0,0,0,0,0,62
0,0,08:00:27:38:31:62,33:33:00:00:00:02,11,10.21016,64864.215177,64854.005016999996,0.00016961173017944847,0,0,0,0,0,11
0,0,08:00:27:52:f4:11,33:33:00:00:00:01,8,10.210735,68515.61833,68505.407595,0.00011677910227606464,0,0,0,0,0,8
0,0,d8:58:d7:00:0f:72,08:00:27:38:31:62,116232,10.211857,84805.792757,84795.5809,1.370731808973314,0,0,0,0,214,116018
0,0,08:00:27:38:31:62,33:33:00:01:00:02,24,10.830493,64866.243739,64855.413246,0.00037005392146630437,0,0,0,0,0,24
0,0,d8:58:d7:00:0f:72,33:33:00:00:00:01,974,10.833287,84786.855163,84776.021876,0.011489097724173093,0,0,0,0,0,974
0,0,08:00:27:52:f4:11,33:33:ff:00:02:c6,587,11.037911,84793.154411,84782.11649999999,0.006923629937924469,0,0,0,0,0,587
0,0,08:00:27:52:f4:11,33:33:ff:20:1e:83,628,11.538553,84793.646258,84782.10770499999,0.007407223257354381,0,0,0,0,0,628
