ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:bc:b9:3d,726,14.244684,790784.904016,790770.659332,0.0009180917266370066,0,0,0,0,309,417
0,0,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,9413,14.929951,798990.679862,798975.749911,0.011781333790228976,0,0,0,0,9413,0
0,0,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,189,15.920504,790717.847665,790701.927161,0.0002390281261595009,0,0,0,0,125,64
192.168.1.124,23.23.102.58,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,5,426.666159,546.046183,119.38002400000005,0.04188305406941448,5,0,0,0,0,0
23.23.102.58,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4,426.666255,428.143842,1.4775870000000282,2.7071163999141326,4,0,0,0,0,0
192.168.1.124,193.0.140.177,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4173,428.962149,797420.473884,796991.511735,0.00523594033130371,4173,0,0,0,0,0
193.0.140.177,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4045,428.962287,797420.473948,796991.511661,0.005075336362830096,4045,0,0,0,0,0
192.168.1.124,37.59.158.241,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4184,527.020115,798274.301803,797747.2816880001,0.005244768733209382,4184,0,0,0,0,0
37.59.158.241,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4220,527.020231,798274.301909,797747.281678,0.005289895806505984,4220,0,0,0,0,0
0,0,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4256,659.303916,798990.680003,798331.376087,0.005331119541938425,0,0,0,0,4256,0
192.168.1.124,194.87.234.99,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4163,1380.978053,799000.677155,797619.699102,0.005219279319062597,4163,0,0,0,0,0
194.87.234.99,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4208,1380.978166,799000.6772,797619.699034,0.005275697183878888,4208,0,0,0,0,0
192.168.1.124,76.8.104.213,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4158,2308.861103,789726.681469,787417.8203659999,0.005280551052384512,4158,0,0,0,0,0
76.8.104.213,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4051,2308.861318,789726.681359,787417.820041,0.005144663858114195,4051,0,0,0,0,0
192.168.1.124,194.87.102.6,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4141,2400.653782,790580.684909,788180.031127,0.0052538758106810725,4141,0,0,0,0,0
194.87.102.6,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4179,2400.65389,790580.684815,788180.0309250001,0.005302088147419275,4179,0,0,0,0,0
192.168.1.124,176.121.213.31,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,732,3255.553807,790778.904958,787523.351151,0.000929496247863825,732,0,0,0,0,0
192.168.1.2,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,350,3258.556793,790778.905037,787520.348244,0.000444432960723395,0,0,350,0,0,0
192.168.1.124,176.121.213.31,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,636,3264.554954,790784.904125,787520.349171,0.0008075981791067354,636,0,0,0,0,0
192.168.1.124,212.24.110.154,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4149,3471.853876,790887.85139,787415.9975139999,0.005269133486110349,4149,0,0,0,0,0
212.24.110.154,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4007,3471.85399,790887.851453,787415.997463,0.005088796789638866,4007,0,0,0,0,0
192.168.1.124,89.231.13.24,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4113,4325.752262,790978.501798,786652.749536,0.005228482328989527,4113,0,0,0,0,0
89.231.13.24,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,3963,4325.752377,790978.50196,786652.749583,0.005037800989192198,3963,0,0,0,0,0
192.168.1.124,89.231.13.18,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4116,4416.812873,791079.443169,786662.6302959999,0.005232230236297433,4116,0,0,0,0,0
89.231.13.18,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,3980,4416.813006,791079.44386,786662.630854,0.005059347989721232,3980,0,0,0,0,0
192.168.1.124,196.11.84.62,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4119,4509.495407,791933.395947,787423.9005400001,0.005230981682388952,4119,0,0,0,0,0
196.11.84.62,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4156,4509.495501,791933.395844,787423.9003430001,0.00527797035140749,4156,0,0,0,0,0
192.168.1.124,185.86.150.185,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4138,5363.303246,792787.415336,787424.1120900001,0.0052551095863915325,4138,0,0,0,0,0
185.86.150.185,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4165,5363.303355,792787.415233,787424.111878,0.005289398606383172,4165,0,0,0,0,0
192.168.1.124,89.231.13.27,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4138,6217.31161,792878.05214,786660.7405300001,0.005260209117862027,4138,0,0,0,0,0
89.231.13.27,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,3956,6217.311815,792878.05204,786660.740225,0.005028851444739074,3956,0,0,0,0,0
192.168.1.124,212.24.110.190,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4146,6308.482111,792969.003937,786660.521826,0.005270380151245274,4146,0,0,0,0,0
212.24.110.190,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,3912,6308.482219,792969.096337,786660.614118,0.004972919617166947,3912,0,0,0,0,0
192.168.1.124,195.2.252.152,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4154,7162.470156,793822.668516,786660.19836,0.0052805518935114615,4154,0,0,0,0,0
195.2.252.152,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4178,7162.470265,793822.668356,786660.198091,0.005311060620759528,4178,0,0,0,0,0
192.168.1.124,147.135.144.28,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4126,8016.479086,794676.989745,786660.510659,0.005244956298293878,4126,0,0,0,0,0
147.135.144.28,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4147,8016.479224,794676.989843,786660.510619,0.005271651422717086,4147,0,0,0,0,0
192.168.1.124,195.133.144.138,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4148,8870.506375,795531.007704,786660.501329,0.00527292268137562,4148,0,0,0,0,0
195.133.144.138,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4176,8870.506479,795531.007763,786660.501284,0.005308516180974976,4176,0,0,0,0,0
192.168.1.124,68.191.80.115,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4123,9724.52424,796384.729076,786660.204836,0.005241144746682016,4123,0,0,0,0,0
68.191.80.115,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4156,9724.524351,796384.72899,786660.204639,0.005283094245128616,4156,0,0,0,0,0
192.168.1.124,5.45.64.113,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4114,10578.531675,797238.731476,786660.1998010001,0.005229704008211818,4114,0,0,0,0,0
5.45.64.113,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4148,10578.531817,797238.731813,786660.199996,0.005272924701187491,4148,0,0,0,0,0
192.168.1.124,89.231.13.33,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,4120,11432.559872,797329.373793,785896.813921,0.005242418504592832,4120,0,0,0,0,0
89.231.13.33,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,3426,11432.559981,797329.373863,785896.8138819999,0.0043593509217539645,3426,0,0,0,0,0
192.168.1.124,185.86.150.185,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,13,255036.093557,476667.455952,221631.362395,5.86559585228326e-05,13,0,0,0,0,0
192.168.1.124,196.11.84.62,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,1,264441.27704,264441.27704,0.0,1.0,1,0,0,0,0,0
192.168.1.1,192.168.1.124,d8:58:d7:00:0f:72,08:00:27:bc:b9:3d,1,502283.006973,502283.006973,0.0,1.0,0,0,1,0,0,0
192.168.1.124,192.168.1.1,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,1,502283.007512,502283.007512,0.0,1.0,0,0,1,0,0,0
192.168.1.124,195.133.144.138,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,1,550430.651854,550430.651854,0.0,1.0,1,0,0,0,0,0
