ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,0,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,1
0,0,08:00:27:82:ad:f3,ff:ff:ff:ff:ff:ff,21,9.959838,39550.839591,39540.879753,0.0005310959222753943,0,0,0,0,21,0
0,0,1c:6f:65:c0:43:92,08:00:27:82:ad:f3,33,9.959982,39550.622913,39540.662931,0.0008345838828647433,0,0,0,0,33,0
0,0,08:00:27:82:ad:f3,33:33:ff:e8:06:12,342,9.994274,39404.838627,39394.844353,0.008681339033490965,0,0,0,0,0,342
0,0,08:00:27:82:ad:f3,33:33:ff:af:b9:b4,339,9.994421,39405.206965,39395.212543999995,0.008605106511898504,0,0,0,0,0,339
0,0,08:00:27:82:ad:f3,33:33:ff:00:0a:b7,3,9.994481,10.495224,0.5007429999999999,5.991097229516939,0,0,0,0,0,3
0,0,08:00:27:82:ad:f3,33:33:00:00:00:02,7,9.99454,21625.964828,21615.970288,0.000323834642014012,0,0,0,0,0,7
0,0,d8:58:d7:00:0f:72,08:00:27:82:ad:f3,47084,9.996413,39560.01616,39550.019747,1.190492452372833,0,0,0,0,8,47076
0,0,08:00:27:82:ad:f3,33:33:00:01:00:02,12,10.705345,21636.970508,21626.265163,0.0005548808316902814,0,0,0,0,0,12
0,0,d8:58:d7:00:0f:72,33:33:00:00:00:01,504,10.708285,42767.570892,42756.862607,0.011787581437686845,0,0,0,0,0,504
192.168.1.120,52.169.120.89,08:00:27:82:ad:f3,1c:6f:65:c0:43:92,41,11.049406,35999.692433,35988.643027,0.001139248289223917,0,38,3,0,0,0
52.169.120.89,192.168.1.120,d8:58:d7:00:0f:72,08:00:27:82:ad:f3,38,11.124371,35999.692336,35988.567965,0.001055890860590957,0,38,0,0,0,0
0,0,08:00:27:82:ad:f3,33:33:ff:00:02:c6,348,11.730695,39551.017597,39539.286902,0.008801372691989476,0,0,0,0,0,348
0,0,08:00:27:c3:f9:98,33:33:ff:ea:1c:92,339,12.871485,39401.104581,39388.233095999996,0.008606631304678314,0,0,0,0,0,339
0,0,08:00:27:e1:e3:8a,33:33:ff:00:07:6e,338,13.324237,39405.751439,39392.427202,0.008580329368047658,0,0,0,0,0,338
0,0,08:00:27:c3:f9:98,33:33:ff:2b:7a:21,339,13.371929,39551.05724,39537.685311,0.008574098289605358,0,0,0,0,0,339
0,0,08:00:27:0a:a9:9c,33:33:ff:00:04:f7,344,13.806852,39405.442868,39391.636016,0.008732818303364576,0,0,0,0,0,344
0,0,08:00:27:06:dd:af,33:33:00:00:00:fb,342,14.402717,39555.664918,39541.262201000005,0.00864919279160873,0,0,0,0,0,342
0,0,08:00:27:82:ad:f3,d8:58:d7:00:0f:72,46892,15.006979,39586.666988,39571.660009,1.1849894593589223,0,0,0,0,7,46885
0,0,08:00:27:06:dd:af,33:33:ff:00:0f:97,337,15.062794,39399.235721,39384.172927,0.008556736753737137,0,0,0,0,0,337
0,0,08:00:27:06:dd:af,33:33:ff:06:dd:af,338,16.198568,39551.10445,39534.905882,0.008549406972381065,0,0,0,0,0,338
0,0,08:00:27:53:c0:11,33:33:ff:21:ab:75,338,16.280539,39586.807633,39570.527094,0.008541710834356064,0,0,0,0,0,338
0,0,08:00:27:53:c0:11,33:33:ff:90:cb:4a,337,16.781874,39676.534021,39659.752147,0.008497279527892658,0,0,0,0,0,337
0,0,08:00:27:0a:a9:9c,33:33:ff:99:23:c8,337,16.810883,39404.838819,39388.027936,0.008555899283599006,0,0,0,0,0,337
0,0,08:00:27:e1:e3:8a,33:33:ff:98:fa:e8,339,17.32986,39555.746308,39538.416448,0.008573939738983852,0,0,0,0,0,339
0,0,08:00:27:c3:f9:98,33:33:ff:00:0b:30,347,17.86818,39407.911445,39390.043265,0.008809332796755942,0,0,0,0,0,347
0,0,08:00:27:5e:a3:27,33:33:ff:00:09:94,343,19.622994,39594.309964,39574.68697,0.008667156363359605,0,0,0,0,0,343
