ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,17640,12.80148,1970203.958844,1970191.157364,0.008953445930394531,0,0,0,0,15216,2424
0,0,1c:6f:65:c0:43:92,08:00:27:5e:a3:27,25300,13.116128,1978478.926409,1978465.810281,0.012787686230679244,0,0,0,0,25300,0
192.168.1.116,8.8.8.8,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,62,14.640911,1970194.985908,1970180.344997,3.146920034881091e-05,0,55,7,0,0,0
8.8.8.8,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,53,14.642197,1970195.108172,1970180.4659749998,2.690108896890897e-05,0,53,0,0,0,0
0,0,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,9432,17.816176,1970203.959052,1970186.142876,0.004787364906663864,0,0,0,0,8171,1261
192.168.1.116,78.47.139.102,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,4,338.1033,338.330833,0.227532999999994,17.579867535698583,4,0,0,0,0,0
78.47.139.102,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,6,338.11955,348.152462,10.03291200000001,0.5980317578784697,6,0,0,0,0,0
192.168.1.2,192.168.1.116,1c:6f:65:c0:43:92,08:00:27:5e:a3:27,11288,338.330971,1963548.899711,1963210.56874,0.005749765297588381,0,0,11288,0,0,0
192.168.1.116,36.37.176.6,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,6,342.409514,423.413008,81.00349399999999,0.07407087896727024,6,0,0,0,0,0
0,0,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,7522,343.343912,1939350.878241,1939007.534329,0.003879304162994402,0,0,0,0,7522,0
192.168.1.116,78.47.139.102,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,2,348.136116,348.13625,0.00013400000000274304,14925.37313402283,2,0,0,0,0,0
192.168.1.116,36.37.176.6,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,3,351.409033,414.410991,63.001958,0.04761756769527702,3,0,0,0,0,0
192.168.1.116,217.29.220.255,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,5,450.422199,531.428383,81.00618400000008,0.061723682725259535,5,0,0,0,0,0
169.255.60.70,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,2,450.611004,489.643493,39.032489,0.051239366262294986,0,0,2,0,0,0
192.168.1.116,217.29.220.255,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,4,459.424438,525.429208,66.00477000000001,0.06060168075731496,4,0,0,0,0,0
196.192.189.62,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,3,459.624784,522.617351,62.99256700000001,0.047624666573756226,0,0,3,0,0,0
192.168.1.116,186.109.81.79,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,2,558.428058,558.735299,0.30724100000009,6.509547879350132,2,0,0,0,0,0
186.109.81.79,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,30,558.735063,593.684366,34.949302999999986,0.8583862173159794,30,0,0,0,0,0
192.168.1.116,186.109.81.79,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,28,559.458257,593.388794,33.93053699999996,0.8252153509978352,28,0,0,0,0,0
192.168.1.116,190.138.249.45,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,9628,608.389699,1978533.103877,1977924.714178,0.004867728246169002,9628,0,0,0,0,0
190.138.249.45,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,4195,608.961149,630187.132721,629578.171572,0.006663191624838998,4195,0,0,0,0,0
192.168.1.116,190.138.249.45,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,2360,608.961912,630186.531713,629577.5698010001,0.003748545236047657,2360,0,0,0,0,0
192.168.1.116,8.253.143.249,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,30,614.107972,696.415472,82.3075,0.364486832913161,30,0,0,0,0,0
8.253.143.249,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,38,614.115084,614.13171,0.01662599999997383,2285.5768074136786,38,0,0,0,0,0
192.168.1.116,47.18.17.114,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,9,618.125605,2766.108921,2147.983316,0.004189976678571185,9,0,0,0,0,0
47.18.17.114,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,409,618.371329,2766.354096,2147.982767,0.19041121105977662,409,0,0,0,0,0
192.168.1.116,47.18.17.114,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,161,618.882198,2766.109128,2147.22693,0.07498043068973619,161,0,0,0,0,0
192.168.1.116,80.51.120.132,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,1513,692.084621,190762.318062,190070.23344100002,0.007960215403584762,1513,0,0,0,0,0
80.51.120.132,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,4171,692.16867,117610.691269,116918.522599,0.03567441588622738,4171,0,0,0,0,0
192.168.1.116,80.51.120.132,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,2441,692.267418,190768.316468,190076.04905,0.012842228214444255,2441,0,0,0,0,0
192.168.1.116,201.232.32.124,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,165,2991.341951,1128671.368873,1125680.0269219999,0.00014657806486197264,165,0,0,0,0,0
201.232.32.124,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,139,2991.781514,4433.151696,1441.370182,0.0964360174338614,139,0,0,0,0,0
192.168.1.116,201.232.32.124,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,146,2991.875837,4430.919495,1439.043658,0.10145626867423364,146,0,0,0,0,0
192.168.1.116,77.222.56.178,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,1560,15169.392363,380310.203174,365140.810811,0.004272324412423648,1560,0,0,0,0,0
77.222.56.178,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,7600,15169.439779,380310.255198,365140.815419,0.020813887900422694,7600,0,0,0,0,0
192.168.1.116,77.222.56.178,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,1479,15169.73177,380310.438351,365140.706581,0.004050493339536522,1479,0,0,0,0,0
192.168.1.116,50.19.97.123,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,65,15176.50058,1678958.974007,1663782.473427,3.906760711700209e-05,65,0,0,0,0,0
50.19.97.123,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,20,15176.605592,249538.369894,234361.764302,8.53381525760656e-05,20,0,0,0,0,0
192.168.1.116,200.119.236.86,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,2427,15177.382199,1846906.954927,1831729.5727279999,0.001324977243439632,2427,0,0,0,0,0
200.119.236.86,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,5460,15177.85436,479815.925069,464638.070709,0.011751081851016821,5460,0,0,0,0,0
192.168.1.116,200.119.236.86,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,5346,15178.004641,630383.535935,615205.5312940001,0.008689778826850639,5346,0,0,0,0,0
192.168.1.116,50.19.97.123,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,3,15237.255332,249538.259902,234301.00457,1.2804042413329547e-05,3,0,0,0,0,0
192.168.1.116,107.22.214.64,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,136,29696.665185,1963718.934461,1934022.2692759999,7.031976940519486e-05,136,0,0,0,0,0
107.22.214.64,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,55,29696.769762,649854.194763,620157.425001,8.868715874829896e-05,55,0,0,0,0,0
192.168.1.116,36.66.107.162,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,10931,33032.698736,1866518.943174,1833486.2444379998,0.005961866380595929,10931,0,0,0,0,0
36.66.107.162,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,4109,33033.121766,649666.657518,616633.535752,0.00666360125060174,4109,0,0,0,0,0
192.168.1.116,36.66.107.162,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,2813,33033.137301,649666.162956,616633.025655,0.004561870485305218,2813,0,0,0,0,0
192.168.1.116,50.19.227.215,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,94,44393.551268,1925198.94219,1880805.3909220002,4.9978589201044205e-05,94,0,0,0,0,0
50.19.227.215,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,45,44393.655779,610962.949378,566569.293599,7.942541275780751e-05,45,0,0,0,0,0
192.168.1.116,50.19.227.215,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,11,44454.541574,610962.842815,566508.301241,1.9417191197204466e-05,11,0,0,0,0,0
192.168.1.116,221.179.156.39,08:00:27:5e:a3:27,1c:6f:65:c0:43:92,26,58906.072481,146904.830592,87998.758111,0.00029545871507872964,26,0,0,0,0,0
147.32.87.101,192.168.1.116,d8:58:d7:00:0f:72,08:00:27:5e:a3:27,45,58906.072953,146910.839653,88004.76670000001,0.0005113359388065964,0,0,45,0,0,0
192.168.1.116,221.179.156.39,08:00:27:5e:a3:27,d8:58:d7:00:0f:72,19,58915.07095,146910.839262,87995.768312,0.00021591947390734887,19,0,0,0,0,0
