ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:bc:b9:3d,1585,7.11488,3595259.417194,3595252.302314,0.00044085918503684754,0,0,0,0,0,1585
0,0,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,52151,7.115121,3608645.520232,3608638.405111,0.014451711184511395,0,0,0,0,52151,0
192.168.1.124,8.8.8.8,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,2,8.765891,8.767437,0.0015459999999993812,1293.6610608025876,0,2,0,0,0,0
8.8.8.8,192.168.1.124,d8:58:d7:00:0f:72,08:00:27:bc:b9:3d,2,8.767083,8.768487,0.001404000000000849,1424.5014245005632,0,2,0,0,0,0
0,0,08:00:27:bc:b9:3d,d8:58:d7:00:0f:72,209,12.133624,3595250.914408,3595238.780784,5.813243924633683e-05,0,0,0,0,0,209
192.168.1.124,78.47.139.102,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,6,372.485422,492.31009,119.82466799999997,0.0500731618968475,6,0,0,0,0,0
78.47.139.102,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,4,372.485549,372.788304,0.30275499999999056,13.212003104821141,4,0,0,0,0,0
192.168.1.124,58.52.155.163,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,64316,373.701096,3608263.892799,3607890.1917029996,0.01782648489355534,64316,0,0,0,0,0
58.52.155.163,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,50048,373.701228,3608174.834263,3607801.133035,0.013872161506279585,50048,0,0,0,0,0
0,0,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,50964,423.15248,3608645.520373,3608222.3678929997,0.014124406647853062,0,0,0,0,50964,0
192.168.1.124,217.29.220.255,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,97161,508.133944,3608220.770873,3607712.636929,0.026931468711074102,97161,0,0,0,0,0
217.29.220.255,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,94421,508.134054,3608220.770937,3607712.636883,0.026171984718155957,94421,0,0,0,0,0
192.168.1.124,59.61.184.228,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,50118,554.53086,3608355.513981,3607800.983121,0.013891564483317043,50118,0,0,0,0,0
59.61.184.228,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,31189,554.53101,3608325.512265,3607770.981255,0.008644950070846955,31189,0,0,0,0,0
192.168.1.124,190.138.249.45,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,42433,689.133996,3608490.5179,3607801.383904,0.011761456766803298,42433,0,0,0,0,0
190.138.249.45,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,21229,689.134118,3608460.516191,3607771.382073,0.0058842420297158535,21229,0,0,0,0,0
192.168.1.124,200.119.236.86,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,42429,824.137963,3608625.512936,3607801.3749729996,0.011760348087432483,42429,0,0,0,0,0
200.119.236.86,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,21217,824.138129,3608595.52051,3607771.382381,0.005880915876104527,21217,0,0,0,0,0
192.168.1.124,36.66.107.162,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,89293,959.132121,3608670.517806,3607711.385685,0.02475059406201526,89293,0,0,0,0,0
36.66.107.162,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,77790,959.132258,3608640.515243,3607681.382985,0.02156232542232886,77790,0,0,0,0,0
192.168.1.124,200.112.228.69,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,98955,1005.478651,3607724.657464,3606719.1788129997,0.027436291846976255,98955,0,0,0,0,0
200.112.228.69,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,96667,1005.478759,3607724.657538,3606719.178779,0.026801920307176548,96667,0,0,0,0,0
192.168.1.124,59.40.249.231,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,55849,1051.264968,3607858.510435,3606807.245467,0.015484331764662632,55849,0,0,0,0,0
59.40.249.231,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,40043,1051.265125,3607828.518352,3606777.253227,0.011102154967893662,40043,0,0,0,0,0
192.168.1.124,59.41.202.198,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,54922,1186.138623,3607993.513746,3606807.375123,0.01522731720546264,54922,0,0,0,0,0
59.41.202.198,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,37087,1186.13879,3607963.511458,3606777.372668,0.01028258641108366,37087,0,0,0,0,0
192.168.1.124,221.179.156.39,08:00:27:bc:b9:3d,1c:6f:65:c0:43:92,42423,1321.16962,3608128.517671,3606807.3480510004,0.011761925688358151,42423,0,0,0,0,0
221.179.156.39,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,21221,1321.169729,3608098.515616,3606777.345887,0.0058836456939044025,21221,0,0,0,0,0
192.168.1.2,192.168.1.124,1c:6f:65:c0:43:92,08:00:27:bc:b9:3d,57,345716.896033,3608263.892925,3262546.9968919996,1.7471012694774945e-05,0,0,57,0,0,0
0,0,08:00:27:bc:b9:3d,08:00:27:82:ad:f3,3,1421754.834414,1435057.003312,13302.168898000149,0.0002255271319289158,0,0,0,0,3,0
192.168.1.120,192.168.1.124,08:00:27:82:ad:f3,08:00:27:bc:b9:3d,6,1421754.834718,1435058.004535,13303.169817000162,0.0004510203269248342,6,0,0,0,0,0
192.168.1.124,192.168.1.120,08:00:27:bc:b9:3d,08:00:27:82:ad:f3,6,1421754.83488,1435058.004728,13303.169847999932,0.0004510203258738421,6,0,0,0,0,0
0,0,08:00:27:82:ad:f3,08:00:27:bc:b9:3d,2,1421759.676074,1435057.003779,13297.327704999829,0.0001504061601225331,0,0,0,0,2,0
0,0,08:00:27:bc:b9:3d,08:00:27:52:f4:11,2,1536239.983304,1536244.680111,4.696807000087574,0.4258212015019372,0,0,0,0,2,0
192.168.1.114,192.168.1.124,08:00:27:52:f4:11,08:00:27:bc:b9:3d,3,1536239.983484,1536240.983958,1.0004740001168102,2.9985786733585633,3,0,0,0,0,0
192.168.1.124,192.168.1.114,08:00:27:bc:b9:3d,08:00:27:52:f4:11,3,1536239.9836,1536240.984097,1.000497000059113,2.99850974048173,3,0,0,0,0,0
0,0,08:00:27:52:f4:11,08:00:27:bc:b9:3d,1,1536244.680374,1536244.680374,0.0,1.0,0,0,0,0,1,0
