ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:53:c0:11,18060,14.119157,1542261.99376,1542247.874603,0.011710179859802978,0,0,0,0,15714,2346
0,0,1c:6f:65:c0:43:92,08:00:27:53:c0:11,22146,14.119315,1547028.559639,1547014.440324,0.014315315631676867,0,0,0,0,22146,0
192.168.1.119,8.8.8.8,08:00:27:53:c0:11,1c:6f:65:c0:43:92,64,17.744065,1475163.93569,1475146.191625,4.3385530439866786e-05,0,57,7,0,0,0
0,0,08:00:27:53:c0:11,d8:58:d7:00:0f:72,9618,17.74559,1542261.993928,1542244.2483380002,0.006236366263232844,0,0,0,0,8158,1460
8.8.8.8,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,54,17.745723,1475163.969639,1475146.223916,3.6606540507319195e-05,0,54,0,0,0,0
192.168.1.119,78.47.139.102,08:00:27:53:c0:11,1c:6f:65:c0:43:92,3,162.516194,162.64536,0.1291659999999979,23.225926327362068,3,0,0,0,0,0
78.47.139.102,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,6,162.554662,172.681336,10.12667399999998,0.5924946334798584,6,0,0,0,0,0
192.168.1.2,192.168.1.119,1c:6f:65:c0:43:92,08:00:27:53:c0:11,11896,162.645452,1352336.663569,1352174.018117,0.008797684203817227,0,0,11896,0,0,0
192.168.1.119,78.47.139.102,08:00:27:53:c0:11,d8:58:d7:00:0f:72,4,162.861063,172.665215,9.804151999999988,0.4079904105933899,4,0,0,0,0,0
192.168.1.119,58.52.155.163,08:00:27:53:c0:11,1c:6f:65:c0:43:92,5,163.64007,238.649553,75.00948299999999,0.0666582383990035,5,0,0,0,0,0
0,0,08:00:27:53:c0:11,1c:6f:65:c0:43:92,8131,167.652385,1531559.476455,1531391.82407,0.005309549046951377,0,0,0,0,8131,0
192.168.1.119,58.52.155.163,08:00:27:53:c0:11,d8:58:d7:00:0f:72,4,172.645265,244.648341,72.003076,0.05555318220016046,4,0,0,0,0,0
192.168.1.119,217.29.220.255,08:00:27:53:c0:11,1c:6f:65:c0:43:92,6,271.649535,346.705514,75.05597899999998,0.07994033360087145,6,0,0,0,0,0
169.255.60.70,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,3,271.84081,346.895351,75.05454100000003,0.03997093260486396,0,0,3,0,0,0
192.168.1.119,217.29.220.255,08:00:27:53:c0:11,d8:58:d7:00:0f:72,3,280.640705,352.704195,72.06349,0.04162995713918379,3,0,0,0,0,0
196.192.189.62,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,1,352.940556,352.940556,0.0,1.0,0,0,1,0,0,0
192.168.1.119,59.61.184.228,08:00:27:53:c0:11,1c:6f:65:c0:43:92,5,379.703846,454.700898,74.997052,0.0666692872141161,5,0,0,0,0,0
192.168.1.119,59.61.184.228,08:00:27:53:c0:11,d8:58:d7:00:0f:72,4,388.705704,460.708981,72.00327699999997,0.05555302712125174,4,0,0,0,0,0
192.168.1.119,190.138.249.45,08:00:27:53:c0:11,1c:6f:65:c0:43:92,6041,487.709266,1513809.567936,1513321.85867,0.003991880488205728,6041,0,0,0,0,0
190.138.249.45,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,4239,488.285528,539433.572987,538945.287459,0.007865362400673148,4239,0,0,0,0,0
192.168.1.119,190.138.249.45,08:00:27:53:c0:11,d8:58:d7:00:0f:72,2414,488.315797,554176.719279,553688.403482,0.00435985291513962,2414,0,0,0,0,0
192.168.1.119,195.113.232.82,08:00:27:53:c0:11,1c:6f:65:c0:43:92,12,490.363158,642.159775,151.79661699999997,0.07905314516989534,12,0,0,0,0,0
195.113.232.82,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,38,490.363987,490.36828,0.00429300000001831,8851.618914474244,38,0,0,0,0,0
192.168.1.119,47.18.17.114,08:00:27:53:c0:11,1c:6f:65:c0:43:92,10,493.906647,2560.589638,2066.6829909999997,0.004838671457377859,10,0,0,0,0,0
47.18.17.114,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,418,494.149254,2560.833494,2066.68424,0.2022563446847594,418,0,0,0,0,0
192.168.1.119,47.18.17.114,08:00:27:53:c0:11,d8:58:d7:00:0f:72,183,494.674823,2560.585847,2065.911024,0.08858077519992942,183,0,0,0,0,0
192.168.1.119,80.51.120.132,08:00:27:53:c0:11,1c:6f:65:c0:43:92,315,559.201438,204745.164961,204185.963523,0.001542711333164278,315,0,0,0,0,0
80.51.120.132,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,847,559.296099,15102.691282,14543.395183,0.0582394956158567,847,0,0,0,0,0
192.168.1.119,80.51.120.132,08:00:27:53:c0:11,d8:58:d7:00:0f:72,488,559.477668,204751.163722,204191.686054,0.0023899112125013006,488,0,0,0,0,0
192.168.1.119,201.232.32.124,08:00:27:53:c0:11,1c:6f:65:c0:43:92,168,2771.82478,1129241.655399,1126469.8306190001,0.00014913848150525545,168,0,0,0,0,0
201.232.32.124,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,157,2772.249147,4295.180487,1522.9313399999996,0.10309066198611425,157,0,0,0,0,0
192.168.1.119,201.232.32.124,08:00:27:53:c0:11,d8:58:d7:00:0f:72,151,2772.331646,4293.43962,1521.107974,0.09926974454214517,151,0,0,0,0,0
192.168.1.119,77.222.56.178,08:00:27:53:c0:11,1c:6f:65:c0:43:92,2564,15103.259167,670950.156905,655846.897738,0.00390944900226436,2564,0,0,0,0,0
77.222.56.178,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,11961,15103.306597,670950.178949,655846.872352,0.018237488816719407,11961,0,0,0,0,0
192.168.1.119,77.222.56.178,08:00:27:53:c0:11,d8:58:d7:00:0f:72,2282,15103.599036,670950.429688,655846.830652,0.003479470957771321,2282,0,0,0,0,0
192.168.1.119,50.19.97.123,08:00:27:53:c0:11,1c:6f:65:c0:43:92,117,15111.040742,1514148.565943,1499037.5252009998,7.805008082390196e-05,117,0,0,0,0,0
50.19.97.123,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,79,15111.145564,642041.931003,626930.785439,0.0001260107205370068,79,0,0,0,0,0
192.168.1.119,50.19.97.123,08:00:27:53:c0:11,d8:58:d7:00:0f:72,16,15171.827144,642041.825851,626869.998707,2.552363334184449e-05,16,0,0,0,0,0
192.168.1.119,50.19.227.215,08:00:27:53:c0:11,1c:6f:65:c0:43:92,78,29718.481308,1053342.04806,1023623.5667519999,7.619988688566173e-05,78,0,0,0,0,0
50.19.227.215,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,50,29718.585817,554156.224982,524437.639165,9.534022020160317e-05,50,0,0,0,0,0
192.168.1.119,200.119.236.86,08:00:27:53:c0:11,1c:6f:65:c0:43:92,2943,29718.956964,1513989.56662,1484270.609656,0.001982792073665112,2943,0,0,0,0,0
200.119.236.86,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,5387,29722.498871,671145.653872,641423.155001,0.008398511899670353,5387,0,0,0,0,0
192.168.1.119,200.119.236.86,08:00:27:53:c0:11,d8:58:d7:00:0f:72,5565,29722.499112,744470.900322,714748.40121,0.007785956555592138,5565,0,0,0,0,0
192.168.1.119,50.19.227.215,08:00:27:53:c0:11,d8:58:d7:00:0f:72,9,29779.113187,248619.111647,218839.99846,4.112593704685589e-05,9,0,0,0,0,0
192.168.1.119,36.66.107.162,08:00:27:53:c0:11,1c:6f:65:c0:43:92,12258,44315.875278,1533708.55888,1489392.683602,0.008230200225205094,12258,0,0,0,0,0
36.66.107.162,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,6894,44316.307344,679412.10909,635095.8017460001,0.010855055223238876,6894,0,0,0,0,0
192.168.1.119,36.66.107.162,08:00:27:53:c0:11,d8:58:d7:00:0f:72,4480,44316.339511,679411.629515,635095.2900040001,0.00705405955690804,4480,0,0,0,0,0
192.168.1.119,23.21.70.163,08:00:27:53:c0:11,1c:6f:65:c0:43:92,118,73299.24005,1436268.570906,1362969.330856,8.657568246667092e-05,118,0,0,0,0,0
23.21.70.163,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,50,73299.344945,671016.460386,597717.115441,8.365161162084115e-05,50,0,0,0,0,0
192.168.1.119,203.92.62.46,08:00:27:53:c0:11,1c:6f:65:c0:43:92,9234,73299.804567,1494348.567568,1421048.763001,0.006498017689765585,9234,0,0,0,0,0
203.92.62.46,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,10525,73300.144609,1352339.684987,1279039.540378,0.008228830827926949,10525,0,0,0,0,0
192.168.1.119,203.92.62.46,08:00:27:53:c0:11,d8:58:d7:00:0f:72,5987,73300.900573,1352339.3676,1279038.467027,0.004680860000963221,5987,0,0,0,0,0
192.168.1.119,23.21.70.163,08:00:27:53:c0:11,d8:58:d7:00:0f:72,10,73360.347156,671016.350216,597656.00306,1.6732033057143203e-05,10,0,0,0,0,0
192.168.1.119,84.42.159.138,08:00:27:53:c0:11,1c:6f:65:c0:43:92,8662,117049.54692,1513548.563221,1396499.016301,0.006202653850013885,8662,0,0,0,0,0
84.42.159.138,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,3437,117049.578751,583627.448233,466577.869482,0.007366401676564291,3437,0,0,0,0,0
192.168.1.119,84.42.159.138,08:00:27:53:c0:11,d8:58:d7:00:0f:72,1365,117051.220376,583629.103277,466577.88290100003,0.0029255565898515384,1365,0,0,0,0,0
192.168.1.119,221.179.156.39,08:00:27:53:c0:11,1c:6f:65:c0:43:92,5,160976.879833,161051.893632,75.01379899997846,0.06665440314523247,5,0,0,0,0,0
147.32.87.101,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,9,160976.880299,161057.892632,81.01233299999149,0.11109419599113318,0,0,9,0,0,0
192.168.1.119,221.179.156.39,08:00:27:53:c0:11,d8:58:d7:00:0f:72,4,160985.888609,161057.892242,72.00363300001482,0.0555527524562431,4,0,0,0,0,0
192.168.1.119,200.116.206.58,08:00:27:53:c0:11,1c:6f:65:c0:43:92,5906,248564.300432,1547028.559931,1298464.259499,0.0045484501839725446,5906,0,0,0,0,0
200.116.206.58,192.168.1.119,d8:58:d7:00:0f:72,08:00:27:53:c0:11,3114,248564.667814,670949.626516,422384.95870200003,0.0073724216164548165,3114,0,0,0,0,0
