ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,17368,10.015906,1982307.819076,1982297.80317,0.00876154933543582,0,0,0,0,15132,2236
0,0,1c:6f:65:c0:43:92,08:00:27:c3:f9:98,25486,10.106379,1986836.997342,1986826.890963,0.012827488955339802,0,0,0,0,25486,0
192.168.1.118,8.8.8.8,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,59,12.501464,1982299.683778,1982287.182314,2.9763598597821247e-05,0,49,10,0,0,0
8.8.8.8,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,49,12.502843,1982299.806799,1982287.303956,2.471891935251361e-05,0,49,0,0,0,0
0,0,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,9143,15.020725,1982307.819185,1982292.79846,0.004612335779609853,0,0,0,0,8070,1073
192.168.1.118,78.47.139.102,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,4,176.108295,176.371416,0.2631210000000124,15.202131338812986,4,0,0,0,0,0
78.47.139.102,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,5,176.124723,186.182533,10.057810000000018,0.49712611393533895,5,0,0,0,0,0
192.168.1.2,192.168.1.118,1c:6f:65:c0:43:92,08:00:27:c3:f9:98,11147,176.371585,1885046.7356,1884870.364015,0.005913934566967011,0,0,11147,0,0,0
192.168.1.118,36.37.176.6,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,6,177.783707,252.791659,75.00795200000002,0.07999151876590363,6,0,0,0,0,0
0,0,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,7608,181.38094,1982255.700356,1982074.319416,0.003838402993002617,0,0,0,0,7608,0
192.168.1.118,78.47.139.102,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,2,186.166355,186.166487,0.00013199999997937084,15151.515153883052,2,0,0,0,0,0
192.168.1.118,36.37.176.6,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,3,186.776404,258.790166,72.01376199999999,0.041658704068258515,3,0,0,0,0,0
192.168.1.118,154.66.108.172,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,6,285.789686,360.796654,75.00696799999997,0.07999256815713444,6,0,0,0,0,0
154.66.109.2,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,6,285.991784,360.998614,75.00682999999998,0.07999271533005729,0,0,6,0,0,0
192.168.1.118,154.66.108.172,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,3,294.791755,366.795096,72.00334099999998,0.04166473330730585,3,0,0,0,0,0
154.66.108.5,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,3,294.997092,366.99924,72.00214799999998,0.04166542364819451,0,0,3,0,0,0
192.168.1.118,219.93.24.2,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,4,393.805601,428.894334,35.08873299999999,0.11399670657814863,4,0,0,0,0,0
219.93.24.2,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,9,394.175208,430.137772,35.962563999999986,0.2502602428458661,9,0,0,0,0,0
192.168.1.118,219.93.24.2,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,5,395.546601,429.765873,34.21927199999999,0.14611649248411834,5,0,0,0,0,0
192.168.1.118,201.232.32.124,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,166,445.138762,1127622.06078,1127176.922018,0.00014727058082666204,166,0,0,0,0,0
201.232.32.124,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,144,445.570593,4490.6117,4045.0411070000005,0.03559914378887423,144,0,0,0,0,0
192.168.1.118,201.232.32.124,08:00:27:c3:f9:98,d8:58:d7:00:0f:72,150,445.601988,4489.315293,4043.7133049999998,0.0370946179133241,150,0,0,0,0,0
192.168.1.118,195.113.232.82,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,15,451.826452,535.838235,84.01178300000004,0.17854638319008173,15,0,0,0,0,0
195.113.232.82,192.168.1.118,d8:58:d7:00:0f:72,08:00:27:c3:f9:98,38,451.827232,451.830444,0.0032120000000190885,11830.635118236043,38,0,0,0,0,0
192.168.1.118,200.116.206.58,08:00:27:c3:f9:98,1c:6f:65:c0:43:92,9245,503.722923,1884957.006114,1884453.2831909999,0.004905932178029466,9245,0,0,0,0,0
