ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:11:4e:fa,48297,10.289351,4212574.70433,4212564.414979,0.011464987889150359,0,0,0,0,45173,3124
0,0,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,148711,10.377664,4212573.721114,4212563.3434500005,0.03530178370640448,0,0,0,0,148711,0
192.168.1.130,8.8.8.8,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,2,13.639704,13.641224,0.0015199999999992997,1315.7894736848168,0,2,0,0,0,0
8.8.8.8,192.168.1.130,d8:58:d7:00:0f:72,08:00:27:11:4e:fa,2,13.640852,13.642341,0.0014889999999994075,1343.1833445270624,0,2,0,0,0,0
0,0,08:00:27:11:4e:fa,d8:58:d7:00:0f:72,1193,15.294008,4201347.377299,4201332.083291,0.00028395755830505447,0,0,0,0,2,1191
192.168.1.2,192.168.1.113,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,40169,37.685103,4212568.705706,4212531.020603,0.00953559743620595,0,0,40169,0,0,0
95.211.191.142,192.168.1.113,d8:58:d7:00:0f:72,08:00:27:11:4e:fa,16772,37.699998,921417.054195,921379.3541969999,0.018203142846213573,16772,0,0,0,0,0
192.168.1.130,78.47.139.102,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,6,262.409546,382.381846,119.97230000000002,0.05001154433148318,6,0,0,0,0,0
78.47.139.102,192.168.1.130,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,4,262.409688,262.659362,0.24967399999997042,16.0208912421817,4,0,0,0,0,0
192.168.1.130,58.52.155.163,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,59313,263.387252,3420447.433812,3420184.0465599997,0.017342049197515162,59313,0,0,0,0,0
58.52.155.163,192.168.1.130,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,45186,263.387411,3420447.433881,3420184.04647,0.013211569724335988,45186,0,0,0,0,0
0,0,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,107312,298.290407,3420404.481477,3420106.1910699997,0.03137680352738604,0,0,0,0,107312,0
192.168.1.130,217.29.220.255,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,91973,398.285703,3420510.91341,3420112.627707,0.026891804455475756,91973,0,0,0,0,0
217.29.220.255,192.168.1.130,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,89723,398.285857,3420510.913319,3420112.627462,0.02623393138564028,89723,0,0,0,0,0
192.168.1.130,59.61.184.228,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,47943,444.201197,3419540.979793,3419096.778596,0.014022124293213796,47943,0,0,0,0,0
59.61.184.228,192.168.1.130,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,30121,444.201365,3419510.977692,3419066.776327,0.008809713869454776,30121,0,0,0,0,0
192.168.1.130,190.138.249.45,08:00:27:11:4e:fa,1c:6f:65:c0:43:92,40272,579.286199,3419675.973177,3419096.6869779998,0.011778549624928794,40272,0,0,0,0,0
190.138.249.45,192.168.1.130,1c:6f:65:c0:43:92,08:00:27:11:4e:fa,20141,579.286342,3419645.98145,3419066.6951079997,0.005890788860251759,20141,0,0,0,0,0
