ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,17719,11.012731,1970600.692488,1970589.679757,0.008991724752250296,0,0,0,0,15281,2438
0,0,1c:6f:65:c0:43:92,08:00:27:0a:a9:9c,26174,11.013103,1983226.644468,1983215.631365,0.013197758017863674,0,0,0,0,26174,0
0,0,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,9176,11.424315,1970600.692652,1970589.2683370002,0.0046564751708729835,0,0,0,0,7936,1240
192.168.1.117,78.47.139.102,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,3,801.880726,801.957169,0.07644300000004023,39.24492759308794,3,0,0,0,0,0
78.47.139.102,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,5,801.897382,812.003985,10.10660299999995,0.49472607165830346,5,0,0,0,0,0
192.168.1.2,192.168.1.117,1c:6f:65:c0:43:92,08:00:27:0a:a9:9c,11432,801.957247,1873442.336427,1872640.37918,0.006104749276530016,0,0,11432,0,0,0
192.168.1.117,78.47.139.102,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,3,802.178282,811.987999,9.809716999999978,0.3058192198612872,3,0,0,0,0,0
192.168.1.117,47.18.17.114,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,13,802.776283,3516.032429,2713.2561459999997,0.004791291091025507,13,0,0,0,0,0
47.18.17.114,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,438,802.988344,3516.277685,2713.289341,0.16142767871508032,438,0,0,0,0,0
192.168.1.117,47.18.17.114,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,227,803.004359,3516.032146,2713.027787,0.08367035571390556,227,0,0,0,0,0
192.168.1.117,8.253.207.120,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,12,804.551661,921.73054,117.17887900000005,0.10240753369896971,12,0,0,0,0,0
8.253.207.120,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,38,804.570811,804.61052,0.03970899999990252,956.9618978088919,38,0,0,0,0,0
0,0,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,8219,806.97334,1937041.829798,1936234.856458,0.004244836297924731,0,0,0,0,8219,0
192.168.1.117,213.25.134.75,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,7,851.22995,926.227179,74.99722899999995,0.09333678181629891,7,0,0,0,0,0
192.168.1.117,213.25.134.75,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,2,896.234183,932.235942,36.00175899999999,0.05555284118201004,2,0,0,0,0,0
192.168.1.117,219.93.24.2,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,4,959.235678,977.200505,17.964827000000014,0.2226573069698916,4,0,0,0,0,0
219.93.24.2,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,9,959.603789,995.551954,35.94816500000002,0.2503604843251386,9,0,0,0,0,0
192.168.1.117,219.93.24.2,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,5,960.966586,995.186269,34.21968300000003,0.1461147375327818,5,0,0,0,0,0
192.168.1.117,192.189.25.143,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,4,1010.549062,1043.746168,33.19710599999985,0.12049243087635465,4,0,0,0,0,0
192.189.25.143,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,9,1010.65101,1044.432468,33.78145799999993,0.26641834109114,9,0,0,0,0,0
192.168.1.117,192.189.25.143,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,5,1011.750369,1044.336731,32.58636200000012,0.15343842310473263,5,0,0,0,0,0
192.168.1.117,207.35.75.110,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,6,1059.429436,1134.436263,75.00682700000016,0.07999271852947448,6,0,0,0,0,0
204.101.4.126,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,9,1062.303988,1142.429693,80.12570500000015,0.1123235046730632,0,0,9,0,0,0
192.168.1.117,207.35.75.110,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,3,1068.431712,1140.434715,72.00300300000004,0.041664928891924115,3,0,0,0,0,0
192.168.1.117,36.37.176.6,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,6,1167.434884,1242.451646,75.01676199999997,0.0799821245283821,6,0,0,0,0,0
192.168.1.117,36.37.176.6,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,3,1176.43638,1248.450605,72.0142249999999,0.041658436232563836,3,0,0,0,0,0
192.168.1.117,217.29.220.255,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,6,1275.450095,1350.447083,74.9969880000001,0.08000321292903112,6,0,0,0,0,0
169.255.60.70,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,3,1275.651572,1350.638413,74.98684099999991,0.04000701936490435,0,0,3,0,0,0
192.168.1.117,217.29.220.255,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,3,1284.451663,1356.455707,72.00404400000002,0.041664326520327095,3,0,0,0,0,0
196.192.189.62,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,1,1284.653346,1284.653346,0.0,1.0,0,0,1,0,0,0
192.168.1.117,186.109.81.79,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,2,1383.455307,1383.760491,0.30518400000005386,6.553423508439653,2,0,0,0,0,0
186.109.81.79,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,30,1383.760241,1418.971013,35.210772000000134,0.8520119922391899,30,0,0,0,0,0
192.168.1.117,186.109.81.79,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,28,1383.760998,1418.680777,34.91977900000006,0.8018378352279936,28,0,0,0,0,0
192.168.1.117,190.138.249.45,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,7696,1433.677416,1983247.954232,1981814.276816,0.0038833104040225507,7696,0,0,0,0,0
190.138.249.45,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,2780,1434.277938,602866.578258,601432.3003199999,0.004622299132455747,2780,0,0,0,0,0
192.168.1.117,190.138.249.45,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,1554,1434.278654,602866.011753,601431.733099,0.0025838343979502003,1554,0,0,0,0,0
192.168.1.117,201.232.32.124,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,166,3735.134478,1131420.906634,1127685.772156,0.00014720412733649013,166,0,0,0,0,0
201.232.32.124,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,143,3735.558433,5311.44276,1575.8843269999998,0.09074270081245628,143,0,0,0,0,0
192.168.1.117,201.232.32.124,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,150,3735.707023,5309.582917,1573.8758939999998,0.09530611693834103,150,0,0,0,0,0
192.168.1.117,77.222.56.178,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,1773,16054.517559,525740.077456,509685.559897,0.0034786153258065567,1773,0,0,0,0,0
77.222.56.178,192.168.1.117,d8:58:d7:00:0f:72,08:00:27:0a:a9:9c,9067,16054.564798,525740.088057,509685.523259,0.01778940069167424,9067,0,0,0,0,0
192.168.1.117,77.222.56.178,08:00:27:0a:a9:9c,d8:58:d7:00:0f:72,1802,16054.856668,525740.232447,509685.375779,0.0035355144283781624,1802,0,0,0,0,0
192.168.1.117,8.8.8.8,08:00:27:0a:a9:9c,1c:6f:65:c0:43:92,108,16061.978817,1970593.159045,1954531.180228,5.5256217497334366e-05,0,90,18,0,0,0
