ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:52:f4:11,475,17.46365,951755.950661,951738.4870109999,0.0004990866782027173,0,0,0,0,7,468
0,0,1c:6f:65:c0:43:92,08:00:27:52:f4:11,7146,18.325607,955020.467374,955002.141767,0.0074827057317149665,0,0,0,0,7146,0
0,0,08:00:27:52:f4:11,d8:58:d7:00:0f:72,66,22.46541,951747.449189,951724.983779,6.934776445390221e-05,0,0,0,0,0,66
192.168.1.114,8.8.8.8,08:00:27:52:f4:11,1c:6f:65:c0:43:92,14,26.725248,264.855787,238.13053900000003,0.05879128338091906,0,12,2,0,0,0
8.8.8.8,192.168.1.114,d8:58:d7:00:0f:72,08:00:27:52:f4:11,12,26.743515,264.874377,238.13086199999998,0.05039246025993893,0,12,0,0,0,0
192.168.1.114,2.16.4.152,08:00:27:52:f4:11,1c:6f:65:c0:43:92,3,26.801011,27.796144,0.9951330000000027,3.0146724106224916,3,0,0,0,0,0
2.16.4.152,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,3,26.801078,27.796244,0.9951660000000011,3.014572443190379,3,0,0,0,0,0
192.168.1.114,2.16.4.112,08:00:27:52:f4:11,1c:6f:65:c0:43:92,3,27.79662,28.797717,1.001096999999998,2.9967126062709273,3,0,0,0,0,0
2.16.4.112,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,3,27.796693,28.797887,1.0011939999999981,2.9964222718074676,3,0,0,0,0,0
192.168.1.114,107.22.214.64,08:00:27:52:f4:11,1c:6f:65:c0:43:92,6,264.874838,384.329628,119.45479,0.05022820767589144,6,0,0,0,0,0
107.22.214.64,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,4,264.874902,265.478301,0.6033989999999676,6.629112742978054,4,0,0,0,0,0
192.168.1.114,185.158.175.95,08:00:27:52:f4:11,1c:6f:65:c0:43:92,9293,267.033465,953601.040286,953334.006821,0.009747895211446991,9293,0,0,0,0,0
185.158.175.95,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,9354,267.033564,953601.040209,953334.006645,0.009811881182041184,9354,0,0,0,0,0
192.168.1.114,217.31.110.43,08:00:27:52:f4:11,1c:6f:65:c0:43:92,9336,269.215513,953612.128231,953342.912718,0.009792908590868813,9336,0,0,0,0,0
217.31.110.43,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,9351,269.21559,953612.128345,953342.9127549999,0.009808642698121277,9351,0,0,0,0,0
192.168.1.114,177.231.253.158,08:00:27:52:f4:11,1c:6f:65:c0:43:92,9358,270.608771,953614.130929,953343.5221579999,0.009815979007039476,9358,0,0,0,0,0
177.231.253.158,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,8637,270.608855,953614.131014,953343.522159,0.009059693383598098,8637,0,0,0,0,0
192.168.1.114,82.146.94.86,08:00:27:52:f4:11,1c:6f:65:c0:43:92,9306,272.627438,953868.817095,953596.1896569999,0.009758847718705006,9306,0,0,0,0,0
82.146.94.86,192.168.1.114,1c:6f:65:c0:43:92,08:00:27:52:f4:11,9360,272.627527,953868.817203,953596.1896759999,0.009815475461558015,9360,0,0,0,0,0
