ip.src,ip.dst,eth.src,eth.dst,Total,First_Time,Last_Time,Time_Interval,Frequency,TCP,UDP,ICMP,othProto,ARP,others
0,0,d8:58:d7:00:0f:72,08:00:27:38:31:62,2180,11.545576,953945.65947,953934.113894,0.002285273131811113,0,0,0,0,1706,474
0,0,1c:6f:65:c0:43:92,08:00:27:38:31:62,10162,11.611563,955414.158381,955402.546818,0.010636354313524575,0,0,0,0,10162,0
192.168.1.115,8.8.8.8,08:00:27:38:31:62,1c:6f:65:c0:43:92,4,16.341038,16.389083,0.04804499999999834,83.25528150692347,0,3,1,0,0,0
8.8.8.8,192.168.1.115,d8:58:d7:00:0f:72,08:00:27:38:31:62,3,16.359451,16.388981,0.029530000000001166,101.59160176091709,0,3,0,0,0,0
0,0,08:00:27:38:31:62,d8:58:d7:00:0f:72,1488,16.559598,953945.659363,953929.0997649999,0.0015598643550831695,0,0,0,0,1415,73
192.168.1.115,104.20.16.242,08:00:27:38:31:62,1c:6f:65:c0:43:92,6,355.722196,475.340726,119.61853000000002,0.050159452720243254,6,0,0,0,0,0
104.20.16.242,192.168.1.115,1c:6f:65:c0:43:92,08:00:27:38:31:62,4,355.722342,356.359957,0.6376149999999825,6.273378135709025,4,0,0,0,0,0
192.168.1.115,176.121.213.31,08:00:27:38:31:62,1c:6f:65:c0:43:92,1704,357.324391,953934.472745,953577.1483540001,0.00178695557348593,1704,0,0,0,0,0
192.168.1.2,192.168.1.115,1c:6f:65:c0:43:92,08:00:27:38:31:62,1712,360.325384,953934.472839,953574.1474550001,0.0017953506862252583,0,0,1712,0,0,0
192.168.1.115,176.121.213.31,08:00:27:38:31:62,d8:58:d7:00:0f:72,852,366.324855,953940.481051,953574.1561959999,0.0008934805903284966,852,0,0,0,0,0
0,0,08:00:27:38:31:62,1c:6f:65:c0:43:92,5371,398.039799,955414.158529,955016.11873,0.005623988846536397,0,0,0,0,5371,0
192.168.1.115,36.66.107.162,08:00:27:38:31:62,1c:6f:65:c0:43:92,7689,573.56316,954463.633245,953890.070085,0.008060677263696478,7689,0,0,0,0,0
